file,file_size_mb,num_entities,processed_revisions,avg_revisions_per_entity,file_reading_sec,total_process_time_sec,peak_memory_mb
wikidatawiki-20250601-pages-meta-history16.xml-p29355863p29383347.bz2,666.0956554412842,26547,1490531,56.146871586243265,1513.0050137043,2452.1141748428345,35208.453125
wikidatawiki-20250601-pages-meta-history21.xml-p49892728p49977694.bz2,762.0910062789917,83876,1160769,13.839107730459249,4994.276653289795,5622.702419042587,36768.1484375
wikidatawiki-20250601-pages-meta-history27.xml-p92678223p92874453.bz2,927.6519813537598,195566,1488532,7.611404845423029,5557.187410593033,5873.053147554398,30266.15625
wikidatawiki-20250601-pages-meta-history23.xml-p56428102p56428569.bz2,3990.9311990737915,455,29808,65.5120879120879,2111.2947883605957,2284.146952152252,16923.26953125
wikidatawiki-20250601-pages-meta-history19.xml-p36587622p36611312.bz2,754.2301988601685,23627,532610,22.542430270453295,1992.3462810516357,3503.2055308818817,44225.82421875
wikidatawiki-20250601-pages-meta-history6.xml-p5062850p5099157.bz2,464.6289749145508,33400,1495987,44.79002994011976,2137.5958297252655,2812.435177087784,40526.01171875
wikidatawiki-20250601-pages-meta-history26.xml-p80169128p80298921.bz2,650.4529752731323,129348,1492889,11.54164733896156,4008.8972771167755,4383.724095821381,19914.44921875
wikidatawiki-20250601-pages-meta-history2.xml-p448577p450275.bz2,2908.7339668273926,1676,217233,129.61396181384248,1585.6867158412933,2842.069047689438,165607.5703125
wikidatawiki-20250601-pages-meta-history27.xml-p100486897p100563399.bz2,455.8036584854126,74723,1485404,19.878805722468318,2878.0025532245636,3251.5696942806244,18874.1640625
wikidatawiki-20250601-pages-meta-history20.xml-p42480628p42541676.bz2,780.58811378479,60413,1091103,18.06073196166388,3333.590640306473,3918.752186536789,40995.15625
wikidatawiki-20250601-pages-meta-history27.xml-p116447196p116670486.bz2,641.7266521453857,214042,1461658,6.828837330991114,3046.356542825699,3392.42130279541,43189.82421875
wikidatawiki-20250601-pages-meta-history1.xml-p320235p328302.bz2,1095.0048990249634,7879,953863,121.06396750856707,1612.6882784366608,2382.507955789566,52821.06640625
wikidatawiki-20250601-pages-meta-history10.xml-p14793962p14856977.bz2,1091.6445989608765,37828,1461536,38.636354023474674,1144.863302230835,1605.8422298431396,20272.953125
wikidatawiki-20250601-pages-meta-history10.xml-p15749788p15794594.bz2,350.29884910583496,43210,1496130,34.624623929645914,1020.785667181015,1271.204294681549,29481.8203125
wikidatawiki-20250601-pages-meta-history27.xml-p109020929p109189251.bz2,416.53112411499023,161854,1467361,9.065954502205692,2778.357234477997,2932.72660946846,40375.80078125
wikidatawiki-20250601-pages-meta-history12.xml-p19567220p19574574.bz2,1082.8037958145142,7251,937913,129.34946903875328,1878.8226623535156,6693.184896469116,40389.85546875
wikidatawiki-20250601-pages-meta-history19.xml-p39153774p39160956.bz2,874.813404083252,7058,362084,51.30121847548881,1512.0237078666687,2239.9550762176514,50498.83984375
wikidatawiki-20250601-pages-meta-history22.xml-p51215817p51282388.bz2,880.6579236984253,65742,1107016,16.83879407380366,4603.294668197632,5424.933511972427,31226.0625
wikidatawiki-20250601-pages-meta-history20.xml-p44193732p44247430.bz2,734.0601491928101,53333,988498,18.53445334033338,4458.96181678772,4995.877159357071,15111.0234375
wikidatawiki-20250601-pages-meta-history20.xml-p41325458p41344471.bz2,802.5480527877808,18990,615252,32.39873617693523,1988.5714538097382,3304.901554107666,33260.33203125
wikidatawiki-20250601-pages-meta-history24.xml-p62032378p62064999.bz2,933.376781463623,32523,367478,11.299019155674445,2397.2595648765564,3426.709931373596,40608.19921875
wikidatawiki-20250601-pages-meta-history23.xml-p56856545p56862449.bz2,3060.968198776245,5900,167870,28.452542372881357,2280.3904592990875,2332.903124332428,52789.9375
wikidatawiki-20250601-pages-meta-history21.xml-p48923742p48986756.bz2,746.9602470397949,62814,832582,13.25472028528672,3608.2158150672913,4444.948190689087,36016.30859375
wikidatawiki-20250601-pages-meta-history18.xml-p35987061p36011453.bz2,757.2075214385986,24358,546613,22.440799737252647,1816.6839663982391,3259.893972635269,36835.9453125
wikidatawiki-20250601-pages-meta-history27.xml-p121826468p122334549.bz2,759.8694725036621,503943,1480527,2.937885832326275,4315.670116186142,4384.8420832157135,20089.50390625
wikidatawiki-20250601-pages-meta-history8.xml-p9091767p9157327.bz2,424.96373176574707,43068,1498662,34.79757592644191,992.3101720809937,1342.5800001621246,40732.73828125
wikidatawiki-20250601-pages-meta-history2.xml-p952746p970558.bz2,855.7441759109497,17356,1418462,81.72747176768841,1628.5568993091583,2502.394232273102,36644.58203125
wikidatawiki-20250601-pages-meta-history26.xml-p86942720p86946682.bz2,2440.96089553833,3954,78150,19.764795144157816,2568.0858714580536,4255.042794466019,119148.1953125
wikidatawiki-20250601-pages-meta-history19.xml-p37984699p38014727.bz2,736.1540184020996,30000,614653,20.488433333333333,2577.4270663261414,3891.673262357712,44319.37890625
wikidatawiki-20250601-pages-meta-history18.xml-p32378019p32451724.bz2,788.8899908065796,62291,1128371,18.114510924531633,2599.0930054187775,3891.952998161316,31352.5
wikidatawiki-20250601-pages-meta-history23.xml-p58702552p58785087.bz2,1794.2785329818726,81515,1169177,14.343090228792247,3338.891716480255,3576.377290725708,55162.05078125
wikidatawiki-20250601-pages-meta-history16.xml-p28747117p28770447.bz2,918.5601663589478,21660,1021906,47.17940904893813,2633.4778702259064,3199.2318432331085,37782.046875
wikidatawiki-20250601-pages-meta-history19.xml-p38731029p38754315.bz2,722.786717414856,23275,579854,24.913168635875405,2455.310929298401,3592.323476791382,42085.625
wikidatawiki-20250601-pages-meta-history27.xml-p125590830p125831815.bz2,2199.654044151306,230142,1464261,6.362424068618505,3086.260199546814,3138.6876862049103,61745.59375
wikidatawiki-20250601-pages-meta-history27.xml-p119840305p120038635.bz2,492.44255352020264,190104,1473880,7.753019399907419,1985.1500391960144,2051.6242954730988,32475.99609375
wikidatawiki-20250601-pages-meta-history26.xml-p84345793p84429623.bz2,788.3109645843506,83439,1386019,16.611165042725823,2477.0834534168243,2664.4111421108246,35851.51953125
wikidatawiki-20250601-pages-meta-history23.xml-p56677298p56677457.bz2,4444.369444847107,159,26765,168.33333333333334,1930.5744683742523,2259.334732055664,73527.109375
wikidatawiki-20250601-pages-meta-history23.xml-p56676775p56676934.bz2,3967.2887325286865,160,24227,151.41875,2273.1410908699036,2651.633581161499,90732.71484375
wikidatawiki-20250601-pages-meta-history27.xml-p108356979p108388218.bz2,2730.0767726898193,29985,270962,9.03658495914624,2880.543928384781,5990.756283283234,213793.01171875
wikidatawiki-20250601-pages-meta-history27.xml-p94614282p94770088.bz2,539.3729753494263,155092,1497686,9.65675856910737,2270.089230298996,2485.4243144989014,39315.125
wikidatawiki-20250601-pages-meta-history26.xml-p86829606p86831216.bz2,2131.724606513977,1610,51136,31.761490683229813,2012.4432814121246,3649.9015378952026,105781.4765625
wikidatawiki-20250601-pages-meta-history18.xml-p31891649p31892103.bz2,2482.0199365615845,431,28233,65.50580046403712,1928.4639937877655,2805.9408841133118,121665.41015625
wikidatawiki-20250601-pages-meta-history23.xml-p56440171p56469506.bz2,3403.9955158233643,27710,528786,19.082858173944423,1955.2731339931488,2365.285046815872,68400.19140625
wikidatawiki-20250601-pages-meta-history7.xml-p6921599p6966958.bz2,515.2156229019165,34880,1495332,42.87075688073394,1360.6414556503296,1451.3553628921509,41366.03125
wikidatawiki-20250601-pages-meta-history24.xml-p65184419p65238188.bz2,502.1379690170288,52055,1486129,28.549207568917492,1657.8812458515167,1889.5710368156433,39351.23828125
wikidatawiki-20250601-pages-meta-history18.xml-p35480673p35504520.bz2,758.4031915664673,23794,555585,23.34979406573086,2116.94255900383,3162.9309368133545,26431.98046875
wikidatawiki-20250601-pages-meta-history23.xml-p56677639p56677759.bz2,4012.7937021255493,119,23541,197.8235294117647,2468.502509832382,2956.9491715431213,50158.53125
wikidatawiki-20250601-pages-meta-history10.xml-p15465339p15508760.bz2,278.7382068634033,40855,1496539,36.630498103047366,704.4874520301819,900.9759554862976,39459.51171875
wikidatawiki-20250601-pages-meta-history27.xml-p94055861p94158705.bz2,507.62964057922363,102351,1495048,14.607067835194576,2973.5791301727295,3384.931256055832,30658.9609375
wikidatawiki-20250601-pages-meta-history18.xml-p35592352p35616653.bz2,747.556393623352,24267,550858,22.69988049614703,2177.137934923172,3362.974029302597,61004.58203125
wikidatawiki-20250601-pages-meta-history25.xml-p68844556p68909109.bz2,417.60206413269043,64532,1498124,23.215211058079714,1194.0427751541138,1411.9415383338928,30263.02734375
wikidatawiki-20250601-pages-meta-history27.xml-p107917071p108071558.bz2,1076.6876277923584,147603,1459567,9.888464326605828,4006.201469898224,4331.944128036499,48890.49609375
wikidatawiki-20250601-pages-meta-history4.xml-p2311541p2335444.bz2,590.9150085449219,23175,1499906,64.72086299892125,1764.6041359901428,2963.275381088257,36668.0859375
wikidatawiki-20250601-pages-meta-history1.xml-p263110p266636.bz2,1085.3508472442627,3494,716267,204.99914138523184,2417.504478931427,2616.3614525794983,48755.59375
wikidatawiki-20250601-pages-meta-history24.xml-p65504211p65563491.bz2,402.1177816390991,58379,1481099,25.37040716696072,1484.1565203666687,1518.9149363040924,39568.3828125
wikidatawiki-20250601-pages-meta-history1.xml-p172465p176365.bz2,1206.0340518951416,3864,629020,162.78985507246378,2374.5812776088715,2506.090508699417,62990.8984375
wikidatawiki-20250601-pages-meta-history23.xml-p59547081p59639884.bz2,1756.3752994537354,91885,1489456,16.210001632475375,3957.0996248722076,4382.289350271225,68264.27734375
wikidatawiki-20250601-pages-meta-history21.xml-p45853462p45933290.bz2,768.2480220794678,79392,1209342,15.232542321644498,5237.541774749756,6066.242017745972,43044.91796875
wikidatawiki-20250601-pages-meta-history23.xml-p56819995p56820125.bz2,4276.819532394409,130,24959,191.9923076923077,2643.2831802368164,3017.423992395401,50895.65234375
wikidatawiki-20250601-pages-meta-history13.xml-p20574126p20681233.bz2,332.30525398254395,98890,1494323,15.110961674587926,1683.8038623332977,1759.1508657932281,36668.16015625
wikidatawiki-20250601-pages-meta-history16.xml-p28295306p28336990.bz2,341.19115924835205,41555,1495453,35.987318012272894,1985.637226819992,2147.8551154136658,33705.6171875
wikidatawiki-20250601-pages-meta-history1.xml-p393014p400658.bz2,1441.0814638137817,7542,743708,98.60885706709095,2356.6762685775757,2775.1759984493256,29246.296875
wikidatawiki-20250601-pages-meta-history25.xml-p68275664p68444286.bz2,716.062744140625,168280,1497984,8.901735203232708,4123.425592184067,4247.110857963562,30811.9296875
wikidatawiki-20250601-pages-meta-history26.xml-p79386974p79511777.bz2,734.674786567688,124423,1498072,12.040153347853693,3077.9917628765106,3446.425463438034,40953.5
wikidatawiki-20250601-pages-meta-history27.xml-p103654650p103734226.bz2,445.44757175445557,60996,1471837,24.13005770870221,1366.1317684650421,1650.3852298259735,28286.14453125
wikidatawiki-20250601-pages-meta-history11.xml-p17636050p17670284.bz2,303.10417652130127,29442,1018154,34.58168602676449,1369.3280720710754,1576.3678078651428,41083.17578125
wikidatawiki-20250601-pages-meta-history25.xml-p75739979p75798893.bz2,196.04716873168945,58274,742808,12.7468167621924,1324.566823720932,1561.5499560832977,28199.703125
wikidatawiki-20250601-pages-meta-history24.xml-p63725070p63774353.bz2,2041.801019668579,47894,695371,14.518958533427988,3509.1903581619263,5178.360989809036,80944.0234375
wikidatawiki-20250601-pages-meta-history27.xml-p115531210p115849201.bz2,662.1480808258057,308706,1461856,4.735431122168017,4470.501727342606,4605.345403432846,62655.3046875
wikidatawiki-20250601-pages-meta-history10.xml-p16083648p16113311.bz2,353.26787662506104,28298,1493304,52.77065516997668,779.5359716415405,1110.4783535003662,41141.328125
wikidatawiki-20250601-pages-meta-history10.xml-p15417910p15465338.bz2,261.2756414413452,45931,1498906,32.633863839237115,903.5738093852997,1108.6341366767883,28358.55859375
wikidatawiki-20250601-pages-meta-history27.xml-p92204144p92317031.bz2,1062.0263967514038,112390,1174567,10.45081412937094,5075.919680118561,5489.676007509232,25597.2421875
wikidatawiki-20250601-pages-meta-history25.xml-p75241995p75376718.bz2,483.92306900024414,134387,1497543,11.143510905072663,2370.891766309738,2575.3733825683594,39814.7265625
wikidatawiki-20250601-pages-meta-history23.xml-p56933774p56933953.bz2,4019.48920917511,180,23255,129.19444444444446,2381.407637357712,2599.9652049541473,50647.33984375
wikidatawiki-20250601-pages-meta-history15.xml-p25910958p25946748.bz2,708.6607999801636,34453,1472213,42.73105389951528,2549.6479938030243,2844.6074557304382,61517.7421875
wikidatawiki-20250601-pages-meta-history5.xml-p3489148p3523030.bz2,445.1181592941284,31444,1499491,47.68766696349065,1326.8064103126526,2039.1833617687225,25400.5859375
wikidatawiki-20250601-pages-meta-history22.xml-p53948566p54002533.bz2,1051.4009294509888,52829,656982,12.436010524522516,3663.1575026512146,4504.754819869995,29341.91796875
wikidatawiki-20250601-pages-meta-history16.xml-p28682296p28702357.bz2,930.9345092773438,19672,878334,44.64894265961773,2042.4171557426453,3517.798331975937,44503.390625
wikidatawiki-20250601-pages-meta-history12.xml-p19209228p19275941.bz2,317.6854200363159,57596,1493152,25.92457809570109,1579.976211309433,1872.1706883907318,4644.3046875
wikidatawiki-20250601-pages-meta-history17.xml-p30174918p30197927.bz2,758.7105894088745,22235,916616,41.22401619069035,3033.6773257255554,3533.31502699852,25732.1015625
wikidatawiki-20250601-pages-meta-history4.xml-p2617819p2641988.bz2,559.323299407959,23481,1500378,63.89753417656829,1407.3698675632477,2437.7382338047028,17892.6171875
wikidatawiki-20250601-pages-meta-history23.xml-p56813811p56814020.bz2,3703.0103130340576,210,22103,105.25238095238095,2115.404974937439,2551.7001147270203,43831.74609375
wikidatawiki-20250601-pages-meta-history19.xml-p37507211p37535384.bz2,760.9913787841797,27981,539573,19.28354955148136,2410.341730117798,4146.085659742355,61913.49609375
wikidatawiki-20250601-pages-meta-history23.xml-p56092358p56174748.bz2,1050.762315750122,78558,1446861,18.4177423050485,1827.165342092514,2003.915813446045,57726.890625
wikidatawiki-20250601-pages-meta-history27.xml-p95466085p95563970.bz2,541.5928716659546,94237,1466297,15.559674013391767,3009.4630215168,3211.6533710956573,6782.33203125
wikidatawiki-20250601-pages-meta-history21.xml-p46476639p46557571.bz2,777.1440553665161,80450,1494115,18.57197016780609,4575.4430503845215,5023.413197517395,41267.3828125
wikidatawiki-20250601-pages-meta-history8.xml-p8257003p8297428.bz2,393.4685535430908,34507,1496864,43.37856087170719,1129.3699879646301,1199.1184811592102,28206.18359375
wikidatawiki-20250601-pages-meta-history22.xml-p55671704p55730032.bz2,451.8151397705078,53190,791733,14.884997179921038,1403.8137707710266,1577.0707397460938,10878.87890625
wikidatawiki-20250601-pages-meta-history1.xml-p17971p21200.bz2,1446.1214332580566,2527,583828,231.0360110803324,2280.729250431061,2514.9648835659027,22411.35546875
wikidatawiki-20250601-pages-meta-history21.xml-p45814004p45853461.bz2,703.5447826385498,39387,823454,20.90674588062051,3674.2558517456055,4698.019939661026,15607.47265625
wikidatawiki-20250601-pages-meta-history27.xml-p88293402p88387098.bz2,1254.9015083312988,93179,1276056,13.694673692570214,3909.8037972450256,4379.708086490631,65692.45703125
wikidatawiki-20250601-pages-meta-history7.xml-p6414428p6471842.bz2,401.6658401489258,49040,1498977,30.566415171288742,1189.4453554153442,1190.0596871376038,8383.0859375
wikidatawiki-20250601-pages-meta-history1.xml-p232901p237570.bz2,1180.774585723877,4600,717351,155.94586956521738,2447.5631759166718,2598.2876601219177,30801.6875
wikidatawiki-20250601-pages-meta-history23.xml-p56426774p56427021.bz2,3976.0618629455566,233,23790,102.1030042918455,2559.998640537262,2768.8090291023254,21680.92578125
wikidatawiki-20250601-pages-meta-history22.xml-p54896000p54961776.bz2,457.0132522583008,62932,1464383,23.269290662937774,4007.9115250110626,4474.810707330704,61864.796875
wikidatawiki-20250601-pages-meta-history27.xml-p106726671p106862180.bz2,2188.995704650879,127702,1470437,11.514596482435671,3973.4084508419037,4083.508095741272,31085.58984375
wikidatawiki-20250601-pages-meta-history27.xml-p99072753p99202296.bz2,479.6340799331665,127740,1481603,11.598583059339283,2258.931120634079,2387.182965993881,22419.75390625
wikidatawiki-20250601-pages-meta-history3.xml-p1283734p1298378.bz2,880.2558193206787,14340,1356774,94.61464435146443,2539.8189101219177,2639.806919813156,29022.0703125
wikidatawiki-20250601-pages-meta-history26.xml-p86711944p86724648.bz2,2485.8835706710815,8790,130721,14.87155858930603,2664.505283355713,5095.444579124451,89888.5
wikidatawiki-20250601-pages-meta-history24.xml-p62571032p62741727.bz2,744.3184452056885,170148,1497372,8.800409055645673,4154.432121038437,4413.463556051254,40851.16015625
wikidatawiki-20250601-pages-meta-history22.xml-p54141238p54215982.bz2,773.5424509048462,74164,1008904,13.603689121406612,3957.1315710544586,4537.920380353928,41491.84375
wikidatawiki-20250601-pages-meta-history27.xml-p97144543p97335764.bz2,613.6398468017578,186091,1477397,7.939110435217179,2375.1378989219666,2538.7566022872925,8191.59765625
wikidatawiki-20250601-pages-meta-history11.xml-p17193070p17213961.bz2,424.03499603271484,20432,1497694,73.30138997650744,1279.0500800609589,1595.2348971366882,28907.7421875
wikidatawiki-20250601-pages-meta-history25.xml-p66640505p66786479.bz2,487.42208671569824,137227,1226657,8.938889577124035,2355.8506605625153,2611.9298379421234,9948.3671875
wikidatawiki-20250601-pages-meta-history23.xml-p56811381p56811580.bz2,4304.7327880859375,200,25393,126.965,2821.6702115535736,3287.611985683441,50059.58984375
wikidatawiki-20250601-pages-meta-history1.xml-p159936p162330.bz2,1206.232322692871,2386,584119,244.81098072087175,2594.0414900779724,2714.953011751175,63802.03515625
wikidatawiki-20250601-pages-meta-history1.xml-p217878p224680.bz2,1129.9466590881348,6701,871647,130.07715266378153,2548.189661026001,2637.4863550662994,19356.30078125
wikidatawiki-20250601-pages-meta-history13.xml-p21290388p21379595.bz2,601.0403919219971,77191,1456909,18.874078584290913,1699.0914287567139,1895.2289772033691,22102.69921875
wikidatawiki-20250601-pages-meta-history1.xml-p100231p106805.bz2,1074.2475242614746,6325,965900,152.71146245059288,2697.187826395035,2864.3119735717773,25965.1171875
wikidatawiki-20250601-pages-meta-history27.xml-p112384108p112592442.bz2,527.0666780471802,198402,1455991,7.3385903367909595,2509.359118461609,2658.448226213455,46663.328125
wikidatawiki-20250601-pages-meta-history27.xml-p98688295p98831089.bz2,728.0681419372559,139040,1460759,10.506034234752589,3292.9818699359894,3483.2235884666443,21611.98828125
wikidatawiki-20250601-pages-meta-history2.xml-p1069829p1087442.bz2,898.3588361740112,17087,1459553,85.41891496459297,2576.9591434001923,2856.4597957134247,29132.47265625
wikidatawiki-20250601-pages-meta-history20.xml-p41636676p41684108.bz2,708.9531631469727,47323,924577,19.537582148215456,3662.606658220291,4537.660577058792,40860.328125
wikidatawiki-20250601-pages-meta-history22.xml-p52175576p52201106.bz2,618.9624710083008,25115,1497445,59.623531753931914,2402.63463807106,3018.7884995937347,24644.00390625
wikidatawiki-20250601-pages-meta-history1.xml-p224681p228913.bz2,1157.003978729248,4198,723906,172.44068604097188,2819.7864191532135,3013.6259405612946,63810.34765625
wikidatawiki-20250601-pages-meta-history17.xml-p31706700p31710876.bz2,32.385390281677246,4018,137658,34.26032852165256,100.90035629272461,141.5871901512146,61911.33203125
wikidatawiki-20250601-pages-meta-history27.xml-p99857486p99983764.bz2,1037.5998306274414,100747,1423566,14.130108092548662,4101.507167339325,4447.088028430939,21416.90625
wikidatawiki-20250601-pages-meta-history27.xml-p118376884p118554902.bz2,557.687068939209,159536,1405548,8.81022465148932,2042.8282368183136,2168.879809141159,41289.6796875
wikidatawiki-20250601-pages-meta-history20.xml-p40470652p40496373.bz2,823.5261716842651,25688,767130,29.86336032388664,2627.0618889331818,3798.1229960918427,51733.58203125
wikidatawiki-20250601-pages-meta-history19.xml-p38096365p38123516.bz2,774.3564128875732,27119,543623,20.045835023415318,2565.1640412807465,4135.877146244049,31809.79296875
wikidatawiki-20250601-pages-meta-history27.xml-p101719199p101823676.bz2,412.8921089172363,92576,1436616,15.518233667473211,1818.123188495636,1967.636171579361,24019.41796875
wikidatawiki-20250601-pages-meta-history20.xml-p43519905p43561843.bz2,738.0616493225098,41627,787829,18.92591346962308,3680.063508272171,4808.181654930115,19426.28515625
wikidatawiki-20250601-pages-meta-history20.xml-p41885722p41940820.bz2,736.3706645965576,54897,934358,17.020201468204093,4129.0154757499695,4934.098955631256,15222.99609375
wikidatawiki-20250601-pages-meta-history21.xml-p48495516p48551991.bz2,562.5640382766724,53071,1459162,27.494526200749938,1712.9159188270569,2105.4371967315674,62115.26171875
wikidatawiki-20250601-pages-meta-history27.xml-p109529552p109728293.bz2,1102.9483823776245,187143,1435088,7.668403306562362,4310.717337608337,4458.988461494446,33678.3828125
wikidatawiki-20250601-pages-meta-history11.xml-p16277531p16309221.bz2,474.6787166595459,29317,1481299,50.526963877613674,875.4905200004578,1531.4511170387268,34597.41015625
wikidatawiki-20250601-pages-meta-history10.xml-p15292968p15324192.bz2,350.13448333740234,29856,1495388,50.08668274383709,1196.145798921585,1602.0835950374603,21685.24609375
wikidatawiki-20250601-pages-meta-history3.xml-p1740432p1764724.bz2,581.2344598770142,23692,1500331,63.326481512746916,1596.7521846294403,2275.4162323474884,26113.58984375
wikidatawiki-20250601-pages-meta-history26.xml-p86724649p86772990.bz2,874.3602304458618,45056,767972,17.04483309659091,2402.252149581909,2403.220239162445,20672.07421875
wikidatawiki-20250601-pages-meta-history17.xml-p29677282p29722231.bz2,801.284779548645,43181,1478099,34.230309626919244,2345.237632036209,3584.803526878357,51325.62109375
wikidatawiki-20250601-pages-meta-history25.xml-p73225473p73400194.bz2,750.4681768417358,174201,1497987,8.599187145883205,5909.723515033722,6095.834158182144,29111.9140625
wikidatawiki-20250601-pages-meta-history14.xml-p24616492p24670942.bz2,223.41259384155273,54407,1499836,27.56696748580146,965.9544620513916,1169.4453735351562,21703.3125
wikidatawiki-20250601-pages-meta-history23.xml-p56816722p56817031.bz2,4299.819528579712,310,26661,86.00322580645161,2597.8108098506927,3075.406223297119,94181.93359375
wikidatawiki-20250601-pages-meta-history27.xml-p107019485p107129631.bz2,3048.5625886917114,103429,1274590,12.323332914366377,3636.2155606746674,3862.7941472530365,44645.9296875
wikidatawiki-20250601-pages-meta-history4.xml-p2428134p2452434.bz2,649.6496858596802,23591,1499754,63.57314230002967,1720.6359543800354,2936.9593143463135,34855.015625
wikidatawiki-20250601-pages-meta-history26.xml-p86310057p86354869.bz2,1877.091383934021,44622,590125,13.224978710053337,3588.792531967163,5164.50638628006,58183.5859375
wikidatawiki-20250601-pages-meta-history26.xml-p84861185p84977604.bz2,1279.7252388000488,115960,1493524,12.879648154536047,4566.852697134018,5052.769642591476,41683.6328125
wikidatawiki-20250601-pages-meta-history12.xml-p19120666p19162597.bz2,377.0934591293335,38570,1486245,38.53370495203526,1091.00998544693,1586.9421517848969,24394.078125
wikidatawiki-20250601-pages-meta-history14.xml-p23565953p23600674.bz2,608.8573608398438,33501,1039024,31.014715978627503,1614.6360046863556,2126.4521729946136,42284.53515625
wikidatawiki-20250601-pages-meta-history17.xml-p30234728p30249347.bz2,1537.7817783355713,14113,835003,59.16552115071211,2245.5303170681,3088.116775751114,41822.93359375
wikidatawiki-20250601-pages-meta-history23.xml-p58868068p58969130.bz2,1348.6064376831055,100847,1499030,14.864398544329529,3101.248616218567,3433.9027025699615,48129.5
wikidatawiki-20250601-pages-meta-history18.xml-p32063344p32089601.bz2,782.8695068359375,26053,623085,23.916055732545196,2184.055595636368,4041.822539329529,30396.70703125
wikidatawiki-20250601-pages-meta-history1.xml-p30530p33924.bz2,1205.5627040863037,3294,654803,198.78658166363084,2514.1053092479706,2579.524891138077,42994.33203125
wikidatawiki-20250601-pages-meta-history23.xml-p59066945p59178981.bz2,684.2807140350342,110785,1483012,13.386397075416347,3120.4931371212006,3401.289038658142,62306.58203125
wikidatawiki-20250601-pages-meta-history18.xml-p34955525p34999023.bz2,742.7042741775513,43327,904886,20.885037043875645,4012.393004179001,4844.526741981506,25609.86328125
wikidatawiki-20250601-pages-meta-history27.xml-p101416579p101530279.bz2,356.0006284713745,108838,1477426,13.574541979823223,1276.7117879390717,1392.14111661911,62388.19140625
wikidatawiki-20250601-pages-meta-history2.xml-p520831p529476.bz2,887.0796613693237,8447,1107541,131.11649106191547,2439.04709649086,3030.0281846523285,25233.46484375
wikidatawiki-20250601-pages-meta-history19.xml-p38200579p38227889.bz2,762.1855373382568,27243,532314,19.53947803105385,2885.2572746276855,4471.35377240181,42473.9609375
wikidatawiki-20250601-pages-meta-history19.xml-p37270956p37296687.bz2,740.1928291320801,25718,550799,21.41686756357415,2824.330765724182,4591.27196264267,26002.03515625
wikidatawiki-20250601-pages-meta-history27.xml-p106862181p107019484.bz2,868.3873634338379,149925,1467320,9.787026846756712,2847.4729747772217,2975.133024454117,29788.6484375
wikidatawiki-20250601-pages-meta-history19.xml-p37634038p37657011.bz2,731.7572336196899,22923,537409,23.444095449984733,2659.3331117630005,4352.71613907814,33586.8828125
wikidatawiki-20250601-pages-meta-history24.xml-p65313399p65391884.bz2,354.95588970184326,72810,1492544,20.499162202994093,1419.7561509609222,1508.4259986877441,28611.21484375
wikidatawiki-20250601-pages-meta-history1.xml-p355371p362636.bz2,1029.4888067245483,7156,989957,138.33943543879263,2461.2761294841766,3000.526034116745,50934.6875
wikidatawiki-20250601-pages-meta-history20.xml-p42865179p42910916.bz2,817.144829750061,45357,873797,19.26487642480764,3375.4481406211853,4434.2280831336975,42099.8515625
wikidatawiki-20250601-pages-meta-history5.xml-p3866314p3898620.bz2,520.7966365814209,30479,1499560,49.19977689556744,1463.8360652923584,1990.2842020988464,62544.015625
wikidatawiki-20250601-pages-meta-history8.xml-p9910666p10536263.bz2,242.17123317718506,74432,1500067,20.153522678417886,743.5889823436737,790.4060471057892,29475.9375
wikidatawiki-20250601-pages-meta-history10.xml-p15189967p15217104.bz2,559.7171068191528,24548,1485377,60.50908424311553,1222.27192568779,1249.9061188697815,37056.9296875
wikidatawiki-20250601-pages-meta-history25.xml-p70968214p70970216.bz2,724.2805700302124,1995,256014,128.32781954887218,2243.8608689308167,2905.843419313431,27849.0859375
wikidatawiki-20250601-pages-meta-history9.xml-p13550888p13643274.bz2,1405.823257446289,58747,1472397,25.063356426711152,1347.6159102916718,1569.1792776584625,62648.1796875
wikidatawiki-20250601-pages-meta-history1.xml-p237571p246199.bz2,1001.5876312255859,8483,1003561,118.30260521042084,2821.788528442383,2825.8531169891357,49076.60546875
wikidatawiki-20250601-pages-meta-history18.xml-p35758131p35783670.bz2,1829.9890060424805,25428,566810,22.290781815321694,3670.8729944229126,5206.101201534271,75762.15234375
wikidatawiki-20250601-pages-meta-history27.xml-p98381956p98534824.bz2,1184.6448602676392,149889,1475034,9.840842223245202,3085.499741077423,3265.629796266556,54485.8671875
wikidatawiki-20250601-pages-meta-history23.xml-p56638197p56643732.bz2,3939.309440612793,5198,97804,18.815698345517507,2560.6347420215607,2842.4601328372955,57643.94140625
wikidatawiki-20250601-pages-meta-history19.xml-p37562918p37586900.bz2,739.2731008529663,23935,554281,23.157760601629413,2609.584238052368,3590.073271036148,39474.890625
wikidatawiki-20250601-pages-meta-history13.xml-p20989020p21084067.bz2,297.2820224761963,92087,1495531,16.240413956367348,905.9209582805634,986.6616797447205,40327.9453125
wikidatawiki-20250601-pages-meta-history26.xml-p87373278p87425938.bz2,1612.954960823059,52502,692353,13.18717382194964,2884.8723084926605,3637.5615723133087,83529.68359375
wikidatawiki-20250601-pages-meta-history18.xml-p35910840p35934410.bz2,769.7874174118042,23377,558563,23.893698934850494,2501.3373386859894,3370.6458570957184,29816.265625
